92	2601	39540,65564,60739,55255,72132,69614,55304,64285,67476,65058,67478,45665,58580,39404,39403,52679,67623,49082,46195,60112,65534,52089,54407,61445,62020,83317,55117,69896,75124,84863,38377,65176,75252,41022,52669,60896,96160,83316,71764,91001,68143,54449,65418,39438,56963,96153,71167,59356,52676,55021,66195,54538,66558,78449,64294,54382,58566,38903,78634,68345,48894,54458,54536,67678,62889,67237,68364,57651,85793,74190,94418,49979,62006,69325,69867,58657,67472,99295,47700,82781,70837,56339,52683,41523,51495,72746,52989,65581,57934,68808,68591,38548,44052,40912,69132,68679,60691,45159,61961,64319
93	1263	66766,57420,79488,67967,50129,44976,81548,47689,57426,62909,81192,77061,54451,38471,44414,46256,68475,76275,53601,49913,73637,57429,70138,55680,51239,45063,43823,57433,57437,75161,54592,67873,84355,94736,70131,98301,54200,48674,96348,57560,93431,89741,72552,92302,43280,57451,70767,73092,69308,91010,74499,68739,70063,40222,64521,48778,66752,56488,54325,47060,50597,44932,95037,70983,49854,48642,64522,72161,74633,49796,69034,99358,59727,67282,46633,45002,54215,40338,66639,49804,50405,45875,43407,52914,73690,50018,64973,54917,71957,61356,92048,69768,38768,38551,47896,38386,41844,45933,62329,44883
94	3035	45037,54316,39726,46686,46682,60292,52313,45165,93647,84824,47174,38344,43252,85340,58819,41664,69834,91601,43661,66852,45260,43215,42239,93269,67076,67566,65236,83780,46997,46107,65045,65241,71728,59201,73477,86365,86630,55627,75952,65242,73617,38679,44063,98068,41589,38683,93532,44388,55951,46142,61899,58262,62324,62739,73555,83783,92462,87614,66401,58416,55920,43018,48550,99403,39169,45982,47577,52512,58544,66523,70588,46190,56160,49369,41860,70831,39501,41825,89866,68513,84417,90012,100105,93679,86805,38699,40534,60472,53587,39555,69832,50202,58304,57957,46057,64871,58906,75989,42321,84988
95	1718	93468,62758,92328,62095,64288,90169,92361,96411,89196,75427,75309,96429,84919,46334,82926,62088,98693,75779,71382,73548,69838,64765,40148,96895,100185,92685,97752,39256,76590,78456,89475,78251,89129,86129,91069,96876,90427,69909,70919,74197,42817,97737,69880,78253,56505,76325,93571,47456,84906,54681,51740,96480,79730,93406,99580,82062,89312,76646,99600,99221,79228,83936,99470,62703,69539,76031,96555,59585,92077,86491,76665,60979,84928,81814,38686,44423,96365,62734,98268,99278,64253,39529,84508,99853,86439,88510,85025,94717,46390,78177,93562,49720,42820,72757,99996,87983,93294,51375,45562,80106
96	1357	73882,63697,60269,48298,49850,55568,63633,63659,64083,42765,68775,53602,39675,45504,54788,60359,63642,71861,46427,70901,73064,68085,52922,74235,42851,58251,60828,73299,54584,68763,52077,62173,52803,38479,69533,71299,46424,44419,67182,53932,49306,67484,46692,75128,61693,66842,52585,47240,60732,53774,52063,67513,59374,69953,50912,62545,43900,47527,39435,41419,51678,45370,44433,38852,54547,42858,39397,55831,59482,68115,74183,75045,57950,58706,69948,60220,65179,62148,38990,64271,38678,53520,46372,69868,42778,39503,64722,54446,46296,66164,48396,59376,52563,59423,64210,39242,39502,59418,55271,39749
97	2591	52337,46180,69298,58205,62699,69172,51608,53672,47314,52891,47443,62741,45391,59644,38531,47265,54108,69532,61557,50471,61993,51646,51753,46456,59983,59254,46545,45365,55946,72148,48482,50893,51145,39568,64793,47455,69608,53062,51680,56439,41327,53760,44316,52344,38502,65375,41351,67523,51628,80963,90050,45306,64792,38645,84354,50695,64405,62880,65071,55083,43597,60722,80510,91481,71905,55085,54462,58725,78709,62279,53888,46196,48007,55069,47213,38675,42555,51771,67152,54743,67538,68184,76864,39230,38851,52555,73447,63449,76341,51605,83975,88953,71746,68547,66182,66001,67070,51800,51455,87495
98	1135	60328,56269,49855,74275,68696,70608,60372,51475,64335,63597,54596,42564,43125,48318,63629,62948,47611,62072,40361,64746,59392,63712,55570,42371,47612,40167,62538,60329,43029,48271,42618,59664,63711,42979,65133,60355,43033,42062,57971,48589,62601,46584,47583,42634,40175,66292,61664,41193,42010,61652,58150,46091,96989,61646,73292,74757,66682,42962,42007,47584,54693,40315,96779,60276,61650,70465,66239,39454,59687,58117,58848,63727,51006,40272,41971,98076,50504,54315,82905,71354,51248,48643,40226,82477,69260,49978,51172,48254,68171,90791,60930,57340,46571,87741,65941,52741,72972,43201,43660,64510
99	2901	89760,86625,85452,78928,86640,84291,91873,87038,98060,78949,80068,76511,90543,91770,89986,53777,83442,79431,46095,92783,79801,79191,94386,94747,92613,67083,86416,79299,83510,95485,78269,96643,85674,90361,89939,48468,89311,47673,84876,94785,78475,90231,84469,84475,78499,77634,62182,76635,68153,51892,88057,78887,53899,63587,76691,62776,99154,68309,42320,79301,84481,58884,62873,68268,78486,98201,92807,99693,60015,83551,86886,83553,86674,59953,92679,94411,92450,61474,98684,75370,89145,65521,62211,53869,99290,85246,100052,95646,96865,78629,69295,84441,80424,68832,69626,94931,76025,39654,95336,59463
100	2358	92947,83763,82551,77823,70453,49824,92912,40094,78259,99700,84346,81991,82199,88373,93456,98019,40092,82742,48319,83856,94846,69684,42029,91755,77489,90058,82456,87718,75808,84028,42603,74570,38818,78812,87661,79836,87639,91840,79391,80676,90090,62376,99332,79349,73762,58772,38510,71862,91092,67976,46184,40088,81175,66167,43625,53861,96237,85567,49188,97288,65286,96996,38508,38519,80778,42032,50526,59527,50541,51117,51014,76113,97684,79273,86536,38825,79092,41207,66551,80547,44713,82717,74941,77243,81773,84285,51434,88181,66923,87958,66778,88694,63778,71985,89601,48005,87592,63019,56588,61270
101	3171	90672,99048,71445,58336,72035,74653,58332,63954,67220,42661,56493,59713,58484,47864,55552,55770,89139,43629,96544,47078,42965,58299,47084,58447,58290,47937,59461,62033,56350,72642,81754,81761,58318,43180,42591,99812,57353,43503,80047,89527,71022,57343,70692,41731,68575,72476,57880,43249,59621,66999,47852,77363,88326,67281,60257,68308,91181,43631,73133,43515,93287,42220,61890,72479,68548,53433,47624,72466,50041,51244,38693,63447,54735,64865,68554,51399,65622,73135,62007,83935,60334,57018,67333,66120,72647,89825,96951,89827,66655,72477,64442,47569,58614,46045,56553,73151,54642,89991,49165,93041
102	777	8030,584,6551,11481,868,136,17537,11387,8874,9439,17944,2793,10934,1634,2225,620,23274,16229,10994,11602,15250,1524,21132,9492,13557,231,13092,121,19907,9429,19529,16005,31702,1716,1714,16727,20086,13122,1378,24777,5625,23326,2281,77,568,9388,18737,14877,22447,29715,16950,8973,3461,12462,17394,24224,11212,25466,12867,21229,32776,34231,6338,25408,25406,16560,1649,22876,21951,16214,17428,12075,30411,16200,16932,14828,1350,3056,7652,21063,8945,19915,38057,11673,3935,20825,12089,9316,4055,11763,10724,19011,19828,10152,13131,12078,23206,1209,3696,14586
103	2827	57784,40667,42008,88986,47221,61139,53553,73972,65795,75086,56532,69278,73341,98926,76598,44508,56663,44775,99991,99994,58002,51978,46421,51535,48477,86909,88179,88172,42011,40897,78882,89715,89406,90236,83668,70010,38723,42016,62242,63390,62250,98223,55857,62247,42006,92639,69101,62254,94300,55602,70013,54686,69496,62245,93194,53254,42813,62240,44107,38541,62234,42012,62243,52610,60651,38481,63378,93106,62933,98276,82218,63797,95700,66950,93028,87602,92531,54685,67249,50729,61931,58016,40340,73880,93197,42041,62737,63338,93051,74987,71323,74209,70370,63871,38556,67831,39114,47767,40337,95383
104	764	100190,33412,33390,33391,33392,33393,33394,33395,33396,33397,33398,33399,33400,33401,33402,33403,33404,33405,33406,33407,33408,33409,33410,33389,33388,33387,33375,33366,33367,33368,33369,33370,33371,33372,33373,33374,33376,33386,33377,33378,33379,33380,33381,33382,33383,33384,33385,33411,33413,33364,33414,33439,33440,33441,33442,33443,33444,33445,33446,33447,33448,33449,33450,33451,33452,33453,33454,33455,33456,33457,33458,33459,33438,33437,33436,33424,33415,33416,33417,33418,33419,33420,33421,33422,33423,33425,33435,33426,33427,33428,33429,33430,33431,33432,33433,33434,33365,33363,33461,33314
105	3311	38352,57409,43220,71595,57432,56579,52316,60463,88725,71640,52001,64910,70681,49230,56203,53239,40334,71388,40648,67719,61140,62475,48031,71083,62521,57424,57398,54246,55747,44612,45640,54144,40469,52196,61645,48734,42323,44378,42348,38395,49296,40643,52324,43532,42342,72241,40675,66729,43416,58113,53465,52589,43324,62343,46001,52299,42410,56240,49458,43618,60249,41861,43366,70207,59096,40686,41471,46593,68497,74914,49328,66940,55738,60509,61451,41517,43949,54312,88784,43894,90857,41278,71111,72159,67911,44455,86528,58948,50614,65349,54180,68960,40059,61349,39890,52164,70141,43338,40583,40036
106	2468	56938,62783,83426,42712,68058,48607,63017,74658,79289,72938,59314,72302,50179,47388,52635,40451,43066,61041,46969,43071,42647,70343,39851,50441,41690,64690,57701,68227,76846,67983,45836,50124,74524,62898,84407,42322,51542,50734,71150,63314,90778,58004,77948,68358,68224,71400,43062,52066,39498,53515,54363,49126,40677,94883,45104,66153,67672,60994,74804,46800,42530,69486,46831,42194,99120,42551,41816,42023,64941,77495,58929,48209,61882,42022,48213,62769,76505,81646,91258,46878,69023,51998,38487,48348,51281,53355,71682,91257,96587,40185,63249,53868,40892,77942,68038,47150,64600,57310,42521,62362
107	1517	64958,41646,74915,65804,40058,42236,66929,56577,74083,73450,50315,59192,46019,65336,57571,55511,84578,74087,65326,41503,52214,44507,44092,69345,48993,58774,65961,69035,51508,50023,74934,59193,41630,53074,67577,44904,64769,59225,53333,64460,47941,45499,54576,64422,48790,68455,63643,59745,48919,59216,99331,73083,70695,74508,42200,54895,61273,53386,63644,40692,63269,47979,58792,44980,41507,60902,38685,52118,59379,50328,38712,41221,66651,48091,57572,74482,41557,64170,63292,45788,46798,45991,90254,46557,42065,59703,41219,62915,47773,45923,72092,53941,71577,67940,41231,73976,64491,56299,46063,51818
108	614	1113,19938,20619,5040,10150,4122,4416,4403,4589,22295,24177,4229,25455,820,24448,1166,4301,11940,2339,19035,22044,5327,5041,1493,258,6456,17131,14975,25516,17408,23729,4187,21100,11813,1595,19039,17374,21127,1120,9865,1443,24987,23522,9201,22436,7027,10071,4845,7258,165,2857,21165,10112,7023,9593,5188,778,8596,13147,12412,14951,4614,17624,22428,12289,17062,9256,12099,666,1307,10528,325,20394,6115,4330,6366,24748,4517,12850,14607,160,9834,1122,1119,1904,10070,1508,6391,23175,15357,13546,17302,1900,15255,1336,7117,7059,17132,26,22271
